id,MSE_insample,MSE_outsample,RMSSE_value
HOBBIES_1_207_CA_1,0.500488944,0.464838686,0.772592569
HOBBIES_1_208_CA_1,1.675441175,1.593388229,0.94273625
HOBBIES_1_209_CA_1,5.789163486,4.353562652,0.736702431
HOBBIES_1_210_CA_1,0.865932201,0.771072388,1.042838336
HOBBIES_1_211_CA_1,1.732296429,2.366677852,1.55431229
HOBBIES_1_212_CA_1,0.364745982,0.354292063,0.942890054
HOBBIES_1_213_CA_1,1.119469847,1.156865753,0.821633448
HOBBIES_1_214_CA_1,0.488020874,0.549491746,1.041923849
HOBBIES_1_215_CA_1,1.263219244,1.631791762,1.128814236
HOBBIES_1_216_CA_1,2.050137053,1.999731967,0.803655399
HOBBIES_1_217_CA_1,0.461922785,0.481199314,1.046945109
HOBBIES_1_218_CA_1,0.626000959,0.592900615,0.907599662
HOBBIES_1_219_CA_1,0.424576886,0.607314261,1.271217026
HOBBIES_1_220_CA_1,1.229871466,1.400095131,1.132798329
HOBBIES_1_221_CA_1,0.825157738,0.743316882,0.87167414
HOBBIES_1_223_CA_1,2.648966831,2.128653854,0.929820107
HOBBIES_1_224_CA_1,0.897988997,0.9066677,1.297462098
HOBBIES_1_225_CA_1,0.712648257,0.590331246,0.664254881
HOBBIES_1_226_CA_1,1.15986953,1.038219603,0.841326173
HOBBIES_1_227_CA_1,0.987774055,0.838042302,0.784672049
HOBBIES_1_228_CA_1,1.173395993,1.040209342,0.698433422
HOBBIES_1_229_CA_1,0.603290476,0.658417195,1.1552232
HOBBIES_1_230_CA_1,0.492978813,0.438643243,0.91603068
HOBBIES_1_231_CA_1,1.073450408,0.966068041,0.824263423
HOBBIES_1_232_CA_1,3.144740239,2.888163495,1.433843938
HOBBIES_1_233_CA_1,5.524376675,5.002142567,0.806346158
HOBBIES_1_234_CA_1,5.488755556,6.47313645,1.364077882
HOBBIES_1_235_CA_1,1.097270869,0.948968855,0.777309287
HOBBIES_1_236_CA_1,5.85755042,7.200766563,1.824938961
HOBBIES_1_237_CA_1,1.188422119,1.105389443,0.764571149
HOBBIES_1_238_CA_1,0.864801019,0.804154256,0.816155593
HOBBIES_1_239_CA_1,1.166999116,1.004365129,0.771735846
HOBBIES_1_240_CA_1,1.052760626,0.941789668,0.83252209
HOBBIES_1_241_CA_1,2.396190216,2.516826054,1.866379566
HOBBIES_1_242_CA_1,2.310327385,2.067225286,0.812992962
HOBBIES_1_243_CA_1,0.492030212,0.516312762,0.937033882
HOBBIES_1_244_CA_1,8.782943434,8.759032751,0.928560839
HOBBIES_1_245_CA_1,0.464331425,0.474528086,1.052453664
HOBBIES_1_246_CA_1,0.955439752,0.732315147,0.829048235
HOBBIES_1_247_CA_1,1.065574608,1.297108442,1.393659431
HOBBIES_1_248_CA_1,4.642947355,4.026978393,1.302998222
HOBBIES_1_249_CA_1,1.201146751,1.085678261,0.755265052
HOBBIES_1_250_CA_1,0.630863296,0.620568098,0.973230051
HOBBIES_1_251_CA_1,0.705789278,0.779916535,1.270455339
HOBBIES_1_252_CA_1,1.776973198,2.479062048,1.695442694
HOBBIES_1_253_CA_1,1.007674034,0.863145365,1.003443687
HOBBIES_1_254_CA_1,13.54444585,11.94482942,0.961809442
HOBBIES_1_255_CA_1,1.840868043,1.744958743,1.040369658
HOBBIES_1_256_CA_1,10.89263746,8.771541099,0.74876394
HOBBIES_1_257_CA_1,0.483914774,0.514064791,0.853159552
HOBBIES_1_258_CA_1,1.530270789,1.379181368,0.748937172
HOBBIES_1_259_CA_1,0.614317401,0.648838291,0.880089709
HOBBIES_1_260_CA_1,0.89404922,0.711538315,0.704836078
HOBBIES_1_261_CA_1,9.181168401,11.05006829,1.215978052
HOBBIES_1_262_CA_1,0.636515679,0.627757823,0.996947484
HOBBIES_1_263_CA_1,0.726764676,0.838896876,1.243823092
HOBBIES_1_264_CA_1,0.800627063,0.728710269,0.682461569
HOBBIES_1_265_CA_1,0.925447833,1.320625435,1.6815781
HOBBIES_1_266_CA_1,1.09854728,1.407334395,1.156680713
HOBBIES_1_267_CA_1,1.025397628,0.991691221,1.818958976
HOBBIES_1_268_CA_1,28.65711708,25.44788058,1.35153483
HOBBIES_1_269_CA_1,0.534142014,0.527825131,0.997042228
HOBBIES_1_270_CA_1,1.039277048,1.066686977,0.927291551
HOBBIES_1_271_CA_1,0.621642875,0.619969248,0.980647914
HOBBIES_1_272_CA_1,0.436402391,0.447883037,1.088453104
HOBBIES_1_273_CA_1,0.556017447,0.484289358,0.676677472
HOBBIES_1_274_CA_1,0.478542222,0.441431091,1.071095953
HOBBIES_1_275_CA_1,1.04403781,0.818055816,0.707051169
HOBBIES_1_276_CA_1,0.956460385,0.834882742,0.670502119
HOBBIES_1_277_CA_1,1.970309967,1.646140569,0.738611129
HOBBIES_1_278_CA_1,18.01710472,18.03554992,1.072023748
HOBBIES_1_279_CA_1,1.074456506,1.263774453,1.710856026
HOBBIES_1_280_CA_1,1.202543928,0.991689712,0.695078048
HOBBIES_1_281_CA_1,0.952872016,0.802524148,0.87495139
HOBBIES_1_282_CA_1,1.060226793,1.2102236,1.040245814
HOBBIES_1_283_CA_1,0.504418607,0.683652112,1.538523518
HOBBIES_1_284_CA_1,0.426198048,0.525852979,1.057333103
HOBBIES_1_285_CA_1,0.337999683,0.393819221,1.028922861
HOBBIES_1_286_CA_1,5.892019603,8.719155813,1.370029291
HOBBIES_1_287_CA_1,1.249031483,1.009314736,0.707154938
HOBBIES_1_288_CA_1,8.41937826,10.32102675,1.124405344
HOBBIES_1_289_CA_1,0.88076487,0.802579212,0.864973757
HOBBIES_1_290_CA_1,0.666236644,0.704430794,0.934731531
HOBBIES_1_292_CA_1,0.731886051,0.756816629,1.020589833
HOBBIES_1_293_CA_1,0.926093507,0.751425453,0.75870923
HOBBIES_1_294_CA_1,0.502663606,0.467826081,0.92109992
HOBBIES_1_295_CA_1,10.28702567,8.530156355,0.7741641
HOBBIES_1_296_CA_1,0.94046511,0.764818039,0.661168492
HOBBIES_1_297_CA_1,1.291553723,1.501259036,1.033930778
HOBBIES_1_298_CA_1,1.32445253,0.961095019,0.698384115
HOBBIES_1_299_CA_1,1.152922111,1.228119325,1.622068299
HOBBIES_1_300_CA_1,1.647789937,1.538381123,0.867261952
HOBBIES_1_301_CA_1,1.316439139,1.157247471,0.71008124
HOBBIES_1_302_CA_1,0.284498009,0.225076701,0.782183573
HOBBIES_1_303_CA_1,0.970548593,1.023991448,0.930827821
HOBBIES_1_304_CA_1,0.68269656,0.710234813,1.277853046
HOBBIES_1_305_CA_1,0.714146209,0.698507695,0.954478303
HOBBIES_1_306_CA_1,0.660735113,0.849940687,1.264632355
HOBBIES_1_307_CA_1,0.398770742,0.380563646,0.75553363
HOBBIES_1_308_CA_1,0.94992363,0.85187115,0.905892911
HOBBIES_1_309_CA_1,1.193511834,1.15011446,0.808122744
HOBBIES_1_310_CA_1,0.854599252,0.97915494,0.876527516
HOBBIES_1_311_CA_1,0.550657808,0.57614481,1.090383401
HOBBIES_1_312_CA_1,9.238788691,7.506622062,0.763023775
HOBBIES_1_313_CA_1,1.429409764,1.806228941,1.143817508
HOBBIES_1_314_CA_1,0.561281499,0.64349064,1.231972813
HOBBIES_1_315_CA_1,1.011491815,0.973624808,1.249996984
HOBBIES_1_316_CA_1,2.153372539,1.89125416,0.966768994
HOBBIES_1_317_CA_1,1.073817081,1.259740915,0.922140828
HOBBIES_1_318_CA_1,0.711678464,0.856916934,1.492565415
HOBBIES_1_319_CA_1,8.566777217,7.273875274,0.857990608
HOBBIES_1_320_CA_1,1.550866751,1.278229144,0.815289359
HOBBIES_1_321_CA_1,1.567672425,1.504542396,0.758486542
HOBBIES_1_322_CA_1,0.427011684,0.394196926,0.776131925
HOBBIES_1_323_CA_1,1.3573343,1.193107289,0.668956394
HOBBIES_1_324_CA_1,1.166013024,1.280464439,0.968822084
HOBBIES_1_325_CA_1,0.44875344,0.528340132,1.060061649
HOBBIES_1_326_CA_1,0.972533003,0.842463595,0.771933993
HOBBIES_1_327_CA_1,1.166997503,0.999836358,0.754547569
HOBBIES_1_328_CA_1,1.084085895,0.956631951,0.721288618
HOBBIES_1_329_CA_1,1.387131432,1.23631072,0.72122379
HOBBIES_1_330_CA_1,1.355865798,1.268461399,0.795600937
HOBBIES_1_331_CA_1,1.641860495,1.610742007,1.461952802
HOBBIES_1_332_CA_1,1.245050765,1.026573792,0.774374479
HOBBIES_1_333_CA_1,0.648926333,0.678723361,1.001092715
HOBBIES_1_334_CA_1,0.990151667,1.008169361,1.042487826
HOBBIES_1_335_CA_1,0.937157486,0.757831335,1.085654576
HOBBIES_1_336_CA_1,0.567909051,0.549517696,1.363519705
HOBBIES_1_337_CA_1,2.735189362,2.69087437,0.824524315
HOBBIES_1_338_CA_1,1.50315473,1.47591401,0.779335654
HOBBIES_1_339_CA_1,1.660383487,2.010619484,1.354220458
HOBBIES_1_340_CA_1,0.743274947,0.796670719,1.123091489
HOBBIES_1_341_CA_1,14.65364906,15.0776632,1.232882581
HOBBIES_1_342_CA_1,0.631125905,0.742168687,0.963434456
HOBBIES_1_343_CA_1,1.081244051,1.132295155,0.804075194
HOBBIES_1_344_CA_1,0.874191886,0.681007223,0.97295178
HOBBIES_1_345_CA_1,2.006430552,1.8412255,0.744532217
HOBBIES_1_346_CA_1,1.011737826,0.936793267,0.907407482
HOBBIES_1_347_CA_1,0.586497585,0.477628679,0.699654428
HOBBIES_1_348_CA_1,16.75215578,14.46445338,0.794691712
HOBBIES_1_349_CA_1,1.515266932,1.147262701,0.925665462
HOBBIES_1_350_CA_1,1.016971124,0.876767906,0.834236243
HOBBIES_1_351_CA_1,1.146981157,1.073829567,0.800055081
HOBBIES_1_352_CA_1,0.970989483,1.088648922,1.143029041
HOBBIES_1_353_CA_1,5.736272152,5.006599449,0.895053013
