id,MSE_insample,MSE_outsample,RMSSE_value
HOBBIES_1_418_CA_1,0.78114254,0.793317088,0.736145395
HOBBIES_1_419_CA_1,0.507953681,0.47868564,0.681317234
HOBBIES_1_420_CA_1,0.98061769,1.017281823,0.743813033
HOBBIES_1_421_CA_1,0.932594331,0.768043586,0.585851969
HOBBIES_1_422_CA_1,0.432593809,0.416679002,0.694587907
HOBBIES_1_423_CA_1,1.209564645,1.426212464,0.854612311
HOBBIES_1_424_CA_1,1.740508364,1.440989618,0.589298999
HOBBIES_2_001_CA_1,0.310988473,0.596288318,1.369817286
HOBBIES_2_002_CA_1,0.60355363,0.393087681,0.490903825
HOBBIES_2_003_CA_1,0.533307264,0.560161305,0.781476416
HOBBIES_2_004_CA_1,0.463613115,0.496552525,0.785431212
HOBBIES_2_005_CA_1,0.34125575,0.435332668,0.913355446
HOBBIES_2_006_CA_1,0.509882406,0.422397339,0.592969939
HOBBIES_2_007_CA_1,0.856253429,0.557504011,0.487097463
HOBBIES_2_008_CA_1,0.352756749,0.37831518,0.759051583
HOBBIES_2_009_CA_1,0.687279909,0.460121752,0.486101536
HOBBIES_2_010_CA_1,0.194458573,0.258452872,0.928421915
HOBBIES_2_011_CA_1,0.765843212,0.469750643,0.441999747
HOBBIES_2_012_CA_1,0.286246657,0.207676637,0.536788914
HOBBIES_2_013_CA_1,0.326650485,0.004243885,0.010140212
HOBBIES_2_014_CA_1,0.329455283,0.387951573,0.83570875
HOBBIES_2_015_CA_1,0.174206179,0.059156687,0.242624849
HOBBIES_2_016_CA_1,0.34119631,0.18721883,0.40631231
HOBBIES_2_017_CA_1,0.452515989,0.272620483,0.435582829
HOBBIES_2_018_CA_1,0.610670936,1.018106401,1.270926592
HOBBIES_2_019_CA_1,0.418678423,0.354209756,0.634033646
HOBBIES_2_020_CA_1,0.366965941,0.398565577,0.776000573
HOBBIES_2_021_CA_1,0.248277875,0.07057417,0.202870457
HOBBIES_2_022_CA_1,0.434507276,0.946912724,1.551250182
HOBBIES_2_023_CA_1,0.265470685,0.500536702,1.32711629
HOBBIES_2_024_CA_1,0.653462108,0.877805698,1.01829785
HOBBIES_2_025_CA_1,0.273071188,0.458787416,1.203030576
HOBBIES_2_026_CA_1,0.93740265,0.574471239,0.439148317
HOBBIES_2_027_CA_1,0.301229841,0.131878924,0.302534098
HOBBIES_2_028_CA_1,1.004373238,0.697650622,0.522562318
HOBBIES_2_029_CA_1,0.886975335,0.880448114,0.727955129
HOBBIES_2_030_CA_1,0.333125274,0.527988752,1.160467056
HOBBIES_2_031_CA_1,0.350957364,0.515434393,1.034167575
HOBBIES_2_032_CA_1,0.932382954,1.091352976,0.849699145
HOBBIES_2_033_CA_1,1.291877074,2.015432655,1.12116987
HOBBIES_2_034_CA_1,0.349096116,1.018938423,2.09656525
HOBBIES_2_035_CA_1,0.234428053,0.472929776,1.466253534
HOBBIES_2_036_CA_1,1.224923416,1.924241892,1.16058555
HOBBIES_2_037_CA_1,0.292709472,0.257572971,0.621109584
HOBBIES_2_038_CA_1,0.349214486,0.030153976,0.066106171
HOBBIES_2_039_CA_1,0.400297253,0.491163991,0.887521867
HOBBIES_2_040_CA_1,0.252725352,0.014755014,0.042791358
HOBBIES_2_041_CA_1,0.524740141,0.780851814,1.106643286
HOBBIES_2_042_CA_1,0.877045599,1.168182045,0.96375786
HOBBIES_2_043_CA_1,0.765869252,2.081787055,2.082892918
HOBBIES_2_044_CA_1,0.324470848,0.435114405,0.95389567
HOBBIES_2_045_CA_1,0.394724126,0.654697688,1.208422188
HOBBIES_2_046_CA_1,0.434864598,0.357124338,0.594436462
HOBBIES_2_047_CA_1,0.289428566,0.441776616,1.129918007
HOBBIES_2_048_CA_1,0.642562165,0.481423921,0.540983107
HOBBIES_2_049_CA_1,0.370665139,0.551105507,1.076246433
HOBBIES_2_050_CA_1,0.380260307,0.201404299,0.377595484
HOBBIES_2_051_CA_1,0.638301014,0.418624509,0.469158372
HOBBIES_2_052_CA_1,0.278822106,0.098245356,0.253042408
HOBBIES_2_053_CA_1,0.800866994,0.618390814,0.591959404
HOBBIES_2_054_CA_1,0.350045614,0.494884814,1.02172364
HOBBIES_2_055_CA_1,0.312421823,0.257105309,0.580163805
HOBBIES_2_056_CA_1,0.346471302,0.529662417,1.117813689
HOBBIES_2_057_CA_1,0.718663958,0.167019287,0.164084352
HOBBIES_2_058_CA_1,0.420723833,0.929147224,1.617073614
HOBBIES_2_059_CA_1,3.482386139,2.0797388,0.453675705
HOBBIES_2_060_CA_1,0.841107767,0.595703456,0.499090511
HOBBIES_2_061_CA_1,0.499384946,0.441010187,0.640565201
HOBBIES_2_062_CA_1,0.374664011,0.415585939,0.800330629
HOBBIES_2_063_CA_1,0.608230396,0.733502411,0.887123458
HOBBIES_2_064_CA_1,0.319502362,0.726304656,1.617213952
HOBBIES_2_065_CA_1,0.308616747,0.412466314,0.97093348
HOBBIES_2_066_CA_1,0.356569345,0.315774941,0.634928986
HOBBIES_2_067_CA_1,0.305658154,1.166694381,2.718521789
HOBBIES_2_068_CA_1,0.537361291,0.747202098,0.985062736
HOBBIES_2_069_CA_1,0.509492674,0.376552288,0.547861443
HOBBIES_2_070_CA_1,0.358853741,0.220191926,0.474328067
HOBBIES_2_071_CA_1,0.362705208,0.288085224,0.574344229
HOBBIES_2_072_CA_1,0.404219672,0.039113033,0.070131501
HOBBIES_2_073_CA_1,0.311944141,0.277595903,0.635041709
HOBBIES_2_074_CA_1,0.454426645,0.257742704,0.403688353
HOBBIES_2_075_CA_1,1.250108573,0.926759819,0.553488302
HOBBIES_2_076_CA_1,0.852222747,1.033418764,0.880029476
HOBBIES_2_077_CA_1,0.275761595,0.019873064,0.053911981
HOBBIES_2_078_CA_1,0.507665013,0.313351598,0.454379111
HOBBIES_2_079_CA_1,0.274435164,0.187661027,0.501317165
HOBBIES_2_080_CA_1,0.320493783,0.195129961,0.424544161
HOBBIES_2_081_CA_1,0.298949483,0.470649601,1.127979541
HOBBIES_2_082_CA_1,0.308918346,0.22731355,0.527389831
HOBBIES_2_083_CA_1,0.92414114,0.309813984,0.238692077
HOBBIES_2_084_CA_1,0.339567854,0.185866624,0.395544357
HOBBIES_2_085_CA_1,0.911136038,0.615089141,0.500274673
HOBBIES_2_086_CA_1,0.255051813,0.196058938,0.5587057
HOBBIES_2_087_CA_1,0.380349488,0.312262753,0.590973165
HOBBIES_2_088_CA_1,0.704717653,0.1388494,0.147921197
HOBBIES_2_089_CA_1,0.619210129,0.260240507,0.315479637
HOBBIES_2_090_CA_1,0.270803689,0.018692206,0.051940497
HOBBIES_2_091_CA_1,0.855088694,0.719653451,0.596527043
HOBBIES_2_092_CA_1,0.420048539,0.526182201,0.906337062
HOBBIES_2_093_CA_1,0.502603753,0.561879167,0.810697977
HOBBIES_2_094_CA_1,0.287340189,0.642748176,1.600090365
HOBBIES_2_095_CA_1,0.367144937,0.23303844,0.465582893
HOBBIES_2_096_CA_1,0.599288455,0.6752931,0.812944852
HOBBIES_2_097_CA_1,0.419330154,0.44016363,0.744803411
HOBBIES_2_098_CA_1,0.846634411,0.569163124,0.506287851
HOBBIES_2_099_CA_1,0.254764406,0.513961507,1.399761952
HOBBIES_2_100_CA_1,1.004720122,0.63791618,0.455693906
HOBBIES_2_101_CA_1,0.405359833,0.424538943,0.800423901
HOBBIES_2_102_CA_1,0.550746428,0.320168021,0.418817424
HOBBIES_2_103_CA_1,0.598137301,1.351656417,1.690804972
HOBBIES_2_104_CA_1,0.345709004,0.612050829,1.270829306
HOBBIES_2_105_CA_1,0.512004615,0.239826575,0.344888383
HOBBIES_2_106_CA_1,0.257162078,0.442895063,1.201493168
HOBBIES_2_107_CA_1,0.430989178,0.560382962,0.984021905
HOBBIES_2_108_CA_1,0.242781777,0.187395651,0.569488388
HOBBIES_2_109_CA_1,0.317417475,0.704145992,1.597580012
HOBBIES_2_110_CA_1,0.479424782,0.015753879,0.023734982
HOBBIES_2_111_CA_1,0.251860664,0.091976917,0.266744388
HOBBIES_2_112_CA_1,0.457584207,0.265723756,0.411657473
HOBBIES_2_113_CA_1,0.473993971,0.344602383,0.546900004
HOBBIES_2_114_CA_1,0.364763939,0.384536906,0.746437543
HOBBIES_2_115_CA_1,0.802584446,0.865919437,0.783537214
HOBBIES_2_116_CA_1,0.569945661,0.405453463,0.51210205
HOBBIES_2_117_CA_1,0.735464571,0.509155965,0.499952801
HOBBIES_2_118_CA_1,0.369441928,0.101198618,0.197429675
HOBBIES_2_119_CA_1,0.175639591,0.049445047,0.201006831
HOBBIES_2_120_CA_1,0.723264956,1.619084766,1.655972724
HOBBIES_2_121_CA_1,0.495035254,0.313526122,0.458746585
HOBBIES_2_122_CA_1,0.649546088,0.390453933,0.443845161
HOBBIES_2_123_CA_1,0.377133282,0.294943691,0.566884355
HOBBIES_2_124_CA_1,2.405922138,3.30609091,1.001717819
HOBBIES_2_125_CA_1,0.355142423,0.259986904,0.515075987
HOBBIES_2_126_CA_1,0.484683082,0.266406591,0.429750244
HOBBIES_2_127_CA_1,0.303155887,0.090827662,0.213491895
HOBBIES_2_128_CA_1,0.399868755,0.468712663,0.830560955
HOBBIES_2_129_CA_1,2.662686031,2.135987368,0.604366637
HOBBIES_2_130_CA_1,0.447565758,0.314566651,0.519790793
HOBBIES_2_131_CA_1,0.660064731,0.621288518,0.674176773
HOBBIES_2_132_CA_1,0.51809125,1.21404052,1.677316638
HOBBIES_2_133_CA_1,0.720752246,0.779879079,0.771729649
HOBBIES_2_134_CA_1,0.282951577,0.316314765,0.824935568
HOBBIES_2_135_CA_1,0.35023123,0.075109163,0.155068018
HOBBIES_2_136_CA_1,0.651893689,0.083017485,0.091408065
HOBBIES_2_137_CA_1,0.458260777,0.87027984,1.419654763
HOBBIES_2_138_CA_1,0.229075945,0.092648738,0.284357677
HOBBIES_2_139_CA_1,0.320232117,0.44097983,0.974239027
HOBBIES_2_140_CA_1,0.541461402,0.49395795,0.693065786
HOBBIES_2_141_CA_1,0.422906086,0.445334357,0.766475175
HOBBIES_2_142_CA_1,3.085864866,0.803186778,0.191257278
HOBBIES_2_143_CA_1,0.741104647,0.580625187,0.563817535
HOBBIES_2_144_CA_1,0.446999684,0.541162109,0.869373503
HOBBIES_2_145_CA_1,0.716151867,1.391686133,1.391686133
HOBBIES_2_146_CA_1,0.399040625,0.130879817,0.237528165
HOBBIES_2_147_CA_1,0.469961795,0.437393677,0.661377389
HOBBIES_2_148_CA_1,0.616380372,0.626327033,0.755160222
HOBBIES_2_149_CA_1,0.562473392,0.553126612,0.726197788
HOUSEHOLD_1_001_CA_1,0.613733495,0.57756276,0.703457351
HOUSEHOLD_1_002_CA_1,0.586385924,0.268233971,0.346196702
HOUSEHOLD_1_003_CA_1,0.798378752,0.94288208,0.905669958
HOUSEHOLD_1_004_CA_1,1.768946382,2.054358914,0.871285497
HOUSEHOLD_1_005_CA_1,1.334221351,1.192773412,0.696454836
HOUSEHOLD_1_006_CA_1,1.28792378,1.603909893,0.960177283
HOUSEHOLD_1_007_CA_1,2.134268221,1.919608288,0.653802659
HOUSEHOLD_1_008_CA_1,0.824920863,0.737020978,0.650836399
HOUSEHOLD_1_009_CA_1,0.474816419,0.658774337,1.012856596
HOUSEHOLD_1_010_CA_1,0.771775403,1.378285302,1.402309512
HOUSEHOLD_1_011_CA_1,1.06792451,1.281280859,0.882763236
HOUSEHOLD_1_012_CA_1,0.936266125,1.106008316,0.854265325
HOUSEHOLD_1_013_CA_1,1.10278016,1.731004661,1.183989557
HOUSEHOLD_1_014_CA_1,0.738208946,0.676827694,0.672205229
HOUSEHOLD_1_015_CA_1,0.479219687,0.352333811,0.551124107
HOUSEHOLD_1_016_CA_1,1.681980561,2.323318879,1.073414133
HOUSEHOLD_1_017_CA_1,0.981191636,0.235814549,0.189222983
HOUSEHOLD_1_018_CA_1,0.610881652,1.089413163,1.347733555
HOUSEHOLD_1_019_CA_1,3.557606986,2.73745478,0.644189832
HOUSEHOLD_1_020_CA_1,0.614208761,1.036061209,1.22212754
HOUSEHOLD_1_021_CA_1,1.211729929,1.020028551,0.616350747
HOUSEHOLD_1_022_CA_1,0.420182819,1.071761383,1.945093756
HOUSEHOLD_1_023_CA_1,0.53996999,0.687386939,0.936040998
HOUSEHOLD_1_024_CA_1,0.698153622,1.278683229,1.373442006
HOUSEHOLD_1_025_CA_1,0.919390673,1.067384799,0.833185533
HOUSEHOLD_1_026_CA_1,0.840014016,1.565709132,1.427334535
HOUSEHOLD_1_027_CA_1,2.040495069,1.175235031,0.430079753
HOUSEHOLD_1_028_CA_1,1.368710023,2.663459786,1.479234676
HOUSEHOLD_1_029_CA_1,0.97012138,1.286163984,1.01418102
HOUSEHOLD_1_030_CA_1,1.105501008,0.793536037,0.548730364
HOUSEHOLD_1_032_CA_1,2.309891162,3.431546425,1.091835326
HOUSEHOLD_1_033_CA_1,1.019172813,1.761857986,1.316749548
HOUSEHOLD_1_034_CA_1,0.863094484,0.71618754,0.598808319
HOUSEHOLD_1_035_CA_1,0.720872644,1.395752248,1.402468016
HOUSEHOLD_1_036_CA_1,0.26775181,0.320996411,0.910820292
HOUSEHOLD_1_037_CA_1,0.650960254,0.377932262,0.418833813
HOUSEHOLD_1_038_CA_1,1.603627978,1.248243088,0.555466722
HOUSEHOLD_1_039_CA_1,1.353092813,2.482748806,1.434812597
HOUSEHOLD_1_040_CA_1,1.942771931,1.785629487,0.682899836
HOUSEHOLD_1_042_CA_1,0.92851961,1.629906065,1.321723805
HOUSEHOLD_1_043_CA_1,0.500704012,2.03096922,3.056202507
HOUSEHOLD_1_044_CA_1,0.463896084,0.647149545,0.977361159
HOUSEHOLD_1_045_CA_1,1.750509368,1.176586501,0.543696041
HOUSEHOLD_1_046_CA_1,1.428523061,1.62662855,0.807918298
HOUSEHOLD_1_047_CA_1,1.056637957,1.245793281,0.87753841
HOUSEHOLD_1_048_CA_1,2.003118966,1.969225797,0.736820736
HOUSEHOLD_1_049_CA_1,0.607781619,8.40E-05,0.00010629
HOUSEHOLD_1_050_CA_1,1.480265736,1.82090602,0.956351689
HOUSEHOLD_1_051_CA_1,1.736035005,2.022850307,0.881286382
HOUSEHOLD_1_052_CA_1,0.603263267,1.009170891,1.260293502
HOUSEHOLD_1_053_CA_1,1.78736564,2.151355027,0.912597331
HOUSEHOLD_1_054_CA_1,0.315863856,0.624524307,1.379736468
HOUSEHOLD_1_055_CA_1,1.658621177,1.535275312,0.685759323
HOUSEHOLD_1_056_CA_1,0.911312761,1.277911171,1.06985885
HOUSEHOLD_1_057_CA_1,0.524056622,0.031928744,0.043098486
HOUSEHOLD_1_058_CA_1,0.811401421,0.054905921,0.051159909
HOUSEHOLD_1_059_CA_1,1.422770187,1.69239405,0.904348418
HOUSEHOLD_1_060_CA_1,0.313083684,0.273958982,0.618194491
HOUSEHOLD_1_061_CA_1,0.875547149,0.315177599,0.255896697
HOUSEHOLD_1_062_CA_1,1.44476214,1.12762473,0.622854434
HOUSEHOLD_1_063_CA_1,0.593567464,1.175883465,1.535407274
HOUSEHOLD_1_064_CA_1,0.533785319,0.781553569,1.069547827
HOUSEHOLD_1_065_CA_1,1.677382579,1.13660927,0.528194427
HOUSEHOLD_1_066_CA_1,2.870275559,2.843849491,0.73892143
HOUSEHOLD_1_067_CA_1,1.135283151,2.382725267,1.602340414
HOUSEHOLD_1_068_CA_1,1.477745181,1.746542099,0.896470739
HOUSEHOLD_1_069_CA_1,1.408926579,1.104404369,0.546006374
HOUSEHOLD_1_070_CA_1,1.161937159,1.304642376,0.806998835
HOUSEHOLD_1_071_CA_1,1.401445623,2.173787718,1.070678019
HOUSEHOLD_1_072_CA_1,1.746493567,1.126719835,0.45556963
HOUSEHOLD_1_073_CA_1,0.568573124,0.494722273,0.620920964
HOUSEHOLD_1_074_CA_1,0.78808311,0.612562352,0.572619815
HOUSEHOLD_1_075_CA_1,1.293690725,0.922181122,0.521553698
HOUSEHOLD_1_076_CA_1,0.537713623,0.76384249,1.007930603
HOUSEHOLD_1_077_CA_1,0.760678679,0.856739619,0.818133435
HOUSEHOLD_1_078_CA_1,1.104889761,1.05756382,0.700594284
HOUSEHOLD_1_079_CA_1,1.176828184,1.445084187,0.857624736
HOUSEHOLD_1_080_CA_1,0.418507507,0.672090261,1.165952572
HOUSEHOLD_1_081_CA_1,0.563846567,0.287833632,0.359756238
HOUSEHOLD_1_082_CA_1,1.509046021,1.403136939,0.683056995
HOUSEHOLD_1_083_CA_1,3.529330446,1.648955736,0.342043869
HOUSEHOLD_1_085_CA_1,0.406652249,0.350065593,0.62983731
HOUSEHOLD_1_086_CA_1,1.765669049,1.424697947,0.645911953
HOUSEHOLD_1_087_CA_1,1.482480677,1.22823979,0.606247006
HOUSEHOLD_1_088_CA_1,0.860482456,1.381985613,1.163938238
HOUSEHOLD_1_089_CA_1,0.965768988,0.982938091,0.720749859
HOUSEHOLD_1_090_CA_1,1.861523392,1.248120811,0.504262345
HOUSEHOLD_1_091_CA_1,1.033105465,0.446015161,0.302933431
HOUSEHOLD_1_092_CA_1,0.490849533,0.439720864,0.633394952
HOUSEHOLD_1_093_CA_1,1.156945205,2.095235445,1.359188635
HOUSEHOLD_1_094_CA_1,1.386540103,1.221606448,0.669421272
HOUSEHOLD_1_095_CA_1,0.661020181,0.667057681,0.73589925
HOUSEHOLD_1_096_CA_1,3.41271344,5.687873938,1.383426682
HOUSEHOLD_1_097_CA_1,0.790237277,0.495184599,0.454844782
HOUSEHOLD_1_098_CA_1,0.331750224,0.760514198,1.658823513
HOUSEHOLD_1_099_CA_1,0.938338554,0.861623364,0.681331315
HOUSEHOLD_1_100_CA_1,1.42493066,1.722568756,0.872232854
HOUSEHOLD_1_101_CA_1,1.198425595,0.96292783,0.59454238
HOUSEHOLD_1_102_CA_1,0.729066948,1.527632938,1.517994779
HOUSEHOLD_1_103_CA_1,1.215142114,1.029403435,0.652508158
HOUSEHOLD_1_104_CA_1,0.296118508,0.385534609,0.953517046
HOUSEHOLD_1_105_CA_1,0.949434037,0.676833357,0.541351761
HOUSEHOLD_1_106_CA_1,1.662001446,3.915616596,1.842365658
HOUSEHOLD_1_107_CA_1,1.186105815,1.050815432,0.642277055
HOUSEHOLD_1_108_CA_1,0.460577111,0.202193987,0.312640745
HOUSEHOLD_1_109_CA_1,1.309142103,2.123709335,1.190035454
HOUSEHOLD_1_110_CA_1,3.927003345,3.567655878,0.773382865
HOUSEHOLD_1_112_CA_1,1.670879979,1.601271576,0.731127809
HOUSEHOLD_1_113_CA_1,1.0044081,1.461790897,1.12746137
HOUSEHOLD_1_114_CA_1,2.469478201,1.889421089,0.559111638
HOUSEHOLD_1_115_CA_1,0.584412436,0.643858555,0.821252378
HOUSEHOLD_1_116_CA_1,0.355715679,0.486097001,1.027086841
HOUSEHOLD_1_117_CA_1,0.62595916,0.635755777,0.751041404
HOUSEHOLD_1_118_CA_1,5.297518866,5.883491836,0.790955688
HOUSEHOLD_1_119_CA_1,1.491652232,1.496517693,0.762874857
HOUSEHOLD_1_120_CA_1,0.705251892,0.755565277,0.777324649
HOUSEHOLD_1_121_CA_1,0.894454118,1.255071472,1.057645881
HOUSEHOLD_1_122_CA_1,1.566051841,1.423417502,0.667394064
HOUSEHOLD_1_123_CA_1,0.683227265,0.944651035,0.993583864
HOUSEHOLD_1_124_CA_1,1.456099926,0.000182507,9.33E-05
HOUSEHOLD_1_125_CA_1,0.92844913,0.869242475,0.668329078
HOUSEHOLD_1_126_CA_1,0.771856054,0.720659565,0.666594839
HOUSEHOLD_1_127_CA_1,1.253477614,0.325524536,0.200664671
HOUSEHOLD_1_128_CA_1,1.322943764,0.836441911,0.471742896
HOUSEHOLD_1_129_CA_1,1.378509801,1.636676946,0.85584241
HOUSEHOLD_1_130_CA_1,1.037492588,1.526611436,1.066259285
HOUSEHOLD_1_131_CA_1,0.55682901,0.944564663,1.278720377
HOUSEHOLD_1_132_CA_1,1.49684773,1.024036396,0.523574614
HOUSEHOLD_1_133_CA_1,5.757723693,0.889315808,0.108957542
HOUSEHOLD_1_134_CA_1,0.79227048,0.985577667,0.916647515
HOUSEHOLD_1_135_CA_1,1.12218425,1.483617598,1.053559316
HOUSEHOLD_1_136_CA_1,1.052714655,0.730673096,0.546646422
HOUSEHOLD_1_137_CA_1,0.258551527,0.414482801,1.181144334
HOUSEHOLD_1_138_CA_1,1.099075741,1.19086122,0.830680332
HOUSEHOLD_1_139_CA_1,0.42345467,0.521211515,0.849034381
HOUSEHOLD_1_140_CA_1,1.280397395,0.951319325,0.533256252
HOUSEHOLD_1_141_CA_1,1.487938361,1.686931064,0.799053224
HOUSEHOLD_1_142_CA_1,0.91090341,1.078542896,0.850605595
HOUSEHOLD_1_143_CA_1,1.157818351,1.113513101,0.722583084
HOUSEHOLD_1_144_CA_1,0.649628176,0.924360277,1.022401229
HOUSEHOLD_1_145_CA_1,1.545790538,1.96790787,0.969149115
HOUSEHOLD_1_146_CA_1,1.132877004,1.993408777,1.283988294
HOUSEHOLD_1_147_CA_1,1.894976721,1.831417992,0.722811393
HOUSEHOLD_1_148_CA_1,0.517460204,0.000122333,0.000184978
HOUSEHOLD_1_149_CA_1,2.444446713,1.917248791,0.552875447
HOUSEHOLD_1_150_CA_1,0.371682337,0.505044349,0.974528864
HOUSEHOLD_1_151_CA_1,3.953244919,4.489266891,0.860431816
HOUSEHOLD_1_152_CA_1,0.493946378,0.862134494,1.316466434
HOUSEHOLD_1_153_CA_1,1.542129694,1.725671048,0.804245711
HOUSEHOLD_1_154_CA_1,0.839575627,1.21138656,1.107015375
HOUSEHOLD_1_155_CA_1,0.911952696,0.902928303,0.700186154
HOUSEHOLD_1_156_CA_1,0.934763467,2.488751399,2.049537391
HOUSEHOLD_1_157_CA_1,1.280439564,1.220780073,0.767539724
HOUSEHOLD_1_158_CA_1,1.0054783,1.223955051,0.867425901
HOUSEHOLD_1_159_CA_1,0.34347483,0.411594703,0.83116881
HOUSEHOLD_1_160_CA_1,0.819430272,1.611102044,1.524546341
HOUSEHOLD_1_161_CA_1,0.475438067,0.687784987,1.010382974
HOUSEHOLD_1_162_CA_1,1.113893762,0.668102421,0.459204272
HOUSEHOLD_1_163_CA_1,0.373565899,0.58739723,1.096159395
HOUSEHOLD_1_164_CA_1,0.899885774,0.820944443,0.682356994
HOUSEHOLD_1_165_CA_1,0.977008414,0.829654075,0.628495335
HOUSEHOLD_1_166_CA_1,0.960162926,0.802711036,0.649688594
HOUSEHOLD_1_167_CA_1,0.855356315,0.830116633,0.713665409
HOUSEHOLD_1_168_CA_1,1.038120286,0.756923778,0.53650894
HOUSEHOLD_1_169_CA_1,1.940970728,3.904631614,1.466171529
HOUSEHOLD_1_170_CA_1,0.844544656,1.196297534,1.016193051
HOUSEHOLD_1_171_CA_1,1.090737719,0.806233262,0.542829437
HOUSEHOLD_1_172_CA_1,1.21381625,1.186121859,0.772033586
HOUSEHOLD_1_173_CA_1,3.620767633,3.270416159,0.683682491
HOUSEHOLD_1_174_CA_1,0.639057281,0.938766049,1.157609736
HOUSEHOLD_1_175_CA_1,1.080375788,1.363340127,0.942271842
HOUSEHOLD_1_176_CA_1,0.961827148,0.790496146,0.588611196
HOUSEHOLD_1_177_CA_1,1.779443638,2.194038538,0.905743712
HOUSEHOLD_1_178_CA_1,0.838141182,0.572535162,0.488873345
HOUSEHOLD_1_179_CA_1,3.266870777,1.360312628,0.329256732
HOUSEHOLD_1_180_CA_1,1.524232059,1.776273575,0.899855328
HOUSEHOLD_1_181_CA_1,1.043520909,0.834905111,0.581559124
HOUSEHOLD_1_182_CA_1,0.848541142,0.894665322,0.774186751
HOUSEHOLD_1_183_CA_1,0.620072996,1.088647957,1.29715672
HOUSEHOLD_1_184_CA_1,1.077964295,2.132824676,1.6016122
HOUSEHOLD_1_185_CA_1,1.063265244,1.307777546,0.958668306
HOUSEHOLD_1_186_CA_1,1.629753286,1.745022966,0.850452855
HOUSEHOLD_1_187_CA_1,0.338786585,0.77418668,1.618629715
HOUSEHOLD_1_188_CA_1,1.262541981,1.094869947,0.619115412
HOUSEHOLD_1_189_CA_1,0.480555443,0.446791271,0.720735388
HOUSEHOLD_1_190_CA_1,0.583329029,0.751565263,0.948851852
HOUSEHOLD_1_191_CA_1,3.390198635,6.441804405,1.58210091
HOUSEHOLD_1_192_CA_1,0.727306317,0.675535425,0.663494697
HOUSEHOLD_1_193_CA_1,1.039435822,1.98100868,1.383632304
HOUSEHOLD_1_194_CA_1,1.057162926,0.584491319,0.384303997
HOUSEHOLD_1_195_CA_1,0.649096889,0.54724256,0.623786992
HOUSEHOLD_1_196_CA_1,1.954646242,1.139402487,0.438332236
HOUSEHOLD_1_197_CA_1,1.604302315,1.267144107,0.584846763
HOUSEHOLD_1_198_CA_1,2.778259404,2.531003973,0.666555652
HOUSEHOLD_1_199_CA_1,1.024535514,0.05206062,0.035525226
HOUSEHOLD_1_200_CA_1,0.778100337,0.929484935,0.831886633
HOUSEHOLD_1_201_CA_1,0.435646386,1.02636793,1.693520568
HOUSEHOLD_1_202_CA_1,1.34097484,1.860679469,1.009694282
HOUSEHOLD_1_203_CA_1,1.136220759,1.203873815,0.826832211
HOUSEHOLD_1_204_CA_1,3.196679899,3.528708208,0.789126918
HOUSEHOLD_1_205_CA_1,0.900028879,0.628390121,0.518051798
HOUSEHOLD_1_206_CA_1,0.541324035,0.280701056,0.385479913
HOUSEHOLD_1_207_CA_1,0.615171972,0.185501447,0.22558127
HOUSEHOLD_1_208_CA_1,0.778249155,1.149678451,1.165244803
HOUSEHOLD_1_209_CA_1,0.385871415,0.024411602,0.045597377
HOUSEHOLD_1_210_CA_1,0.439859816,0.311682246,0.505587122
HOUSEHOLD_1_211_CA_1,0.888115858,0.606991445,0.501043522
HOUSEHOLD_1_212_CA_1,1.101826026,1.310465462,0.889414846
HOUSEHOLD_1_213_CA_1,0.658848114,1.193063251,1.359003608
HOUSEHOLD_1_214_CA_1,1.796118278,2.356931703,1.037551444
HOUSEHOLD_1_215_CA_1,1.082575092,1.1458946,0.743430001
HOUSEHOLD_1_216_CA_1,0.294435352,0.449015695,1.096373247
HOUSEHOLD_1_217_CA_1,1.034373948,0.962352583,0.694353092
HOUSEHOLD_1_218_CA_1,1.083563838,0.930216312,0.646369369
HOUSEHOLD_1_219_CA_1,1.227753493,0.754781219,0.469651249
HOUSEHOLD_1_220_CA_1,1.079812661,1.341848685,0.915540145
HOUSEHOLD_1_221_CA_1,0.526216146,0.748006217,1.023130241
HOUSEHOLD_1_222_CA_1,1.34716794,2.521353097,1.471540738
HOUSEHOLD_1_223_CA_1,0.765779466,0.934047688,0.916461206
HOUSEHOLD_1_224_CA_1,0.749752299,0.509115262,0.504451106
HOUSEHOLD_1_225_CA_1,1.550612062,1.544180632,0.750209723
HOUSEHOLD_1_226_CA_1,0.948913373,1.569343183,1.220868291
HOUSEHOLD_1_227_CA_1,0.861260761,1.53017568,1.305316174
HOUSEHOLD_1_228_CA_1,0.724794705,1.001340866,1.012692461
HOUSEHOLD_1_229_CA_1,0.793922489,0.737972925,0.68667531
HOUSEHOLD_1_230_CA_1,0.858823908,0.673912697,0.562731746
HOUSEHOLD_1_231_CA_1,0.673952678,1.358515516,1.419334163
HOUSEHOLD_1_232_CA_1,0.897287136,0.187743502,0.155452246
HOUSEHOLD_1_233_CA_1,0.505259435,0.327465656,0.484119499
HOUSEHOLD_1_234_CA_1,2.96173754,3.565666668,0.884749808
HOUSEHOLD_1_235_CA_1,1.514062262,1.504903969,0.779449356
HOUSEHOLD_1_236_CA_1,1.772365008,1.749199392,0.793203502
HOUSEHOLD_1_237_CA_1,0.377757186,0.668463608,1.29757723
HOUSEHOLD_1_238_CA_1,0.824017601,1.21172662,1.059128274
